poly_id,tea_probability,tea_fraction,n_pixels
16823,0.023413712,0.0,35
16824,0.009757611,0.0,244
16825,0.022883466,0.0,14
16826,0.028208977,0.0,45
16827,0.010251725,0.0,19
16828,0.0085823,0.0,26
16829,0.021239733,0.0,15
16830,0.01130498,0.0,290
16831,0.021034576,0.0,25
16832,0.021398582,0.0,33
16833,0.009516487,0.0,28
16834,0.008520218,0.0,20
16835,0.008379179,0.0,49
16836,0.009613881,0.0,13
16837,0.022061044,0.0,38
16838,0.011758055,0.0,31
16839,0.011252787,0.0,746
16840,0.008637896,0.0,30
16841,0.011621526,0.0,20
16842,0.016695302,0.0,12
16843,0.009312072,0.0,50
16844,0.010639877,0.0,12
16845,0.010680958,0.0,13
16846,0.027432108,0.0,12
16847,0.009645312,0.0,80
16848,0.0090664225,0.0,19
16849,0.011000984,0.0,12
16850,0.00894466,0.0,36
16851,0.009720963,0.0,303
16852,0.017415263,0.0,18
16853,0.010053522,0.0,21
16854,0.013374784,0.0,21
16855,0.021697445,0.0,17
16856,0.00970833,0.0,521
16857,0.010352869,0.0,57
16858,0.021746363,0.0,15
16859,0.010888918,0.0,85
16860,0.019205775,0.0,21
16861,0.013063127,0.0,30
16862,0.01062897,0.0,17
16863,0.014670515,0.0,13
16864,0.01459658,0.0,16
16865,0.01141378,0.0,122
16866,0.016987195,0.0,13
16867,0.011709476,0.0,19
16868,0.0344248,0.0,13
16869,0.012873192,0.0,18
16870,0.009257945,0.0,25
16871,0.012997483,0.0,20
16872,0.022189396,0.0,12
16873,0.0109885745,0.0,21
16874,0.022324951,0.0,23
16875,0.018995244,0.0,12
16876,0.008991113,0.0,15
16877,0.022621378,0.0,33
16878,0.016845552,0.0,17
16879,0.012537766,0.0,22
16880,0.0147081455,0.0,12
16881,0.01050594,0.0,98
16882,0.0109063415,0.0,15
16883,0.012147874,0.0,20
16884,0.012476798,0.0,37
16885,0.009608638,0.0,52
16886,0.011581211,0.0,131
16887,0.02493347,0.0,12
16888,0.011627062,0.0,33
16889,0.016858364,0.0,17
16890,0.02147812,0.0,20
16891,0.0133047355,0.0,80
16892,0.011316519,0.0,16
16893,0.01081473,0.0,38
16894,0.012332227,0.0,17
16895,0.010141282,0.0,30
16896,0.010293558,0.0,109
16897,0.02128913,0.0,17
16898,0.009042837,0.0,17
16899,0.009034064,0.0,86
16900,0.027340505,0.0,20
16901,0.013046273,0.0,14
16902,0.017012797,0.0,26
16903,0.016937112,0.0,30
16904,0.009351402,0.0,29
16905,0.0089793205,0.0,12
16906,0.009423346,0.0,13
16907,0.009493721,0.0,247
16908,0.010230556,0.0,32
16909,0.008731945,0.0,12
16910,0.009822006,0.0,139
16911,0.011608419,0.0,67
16912,0.012132449,0.0,23
16913,0.021876914,0.0,21
16914,0.010879352,0.0,84
16915,0.01185268,0.0,17
16916,0.009778034,0.0,20
16917,0.021817906,0.0,64
16918,0.01007858,0.0,157
16919,0.011236436,0.0,112
16920,0.01702813,0.0,35
16921,0.008860428,0.0,35
16922,0.01125845,0.0,14
16923,0.011246199,0.0,131
16924,0.009150799,0.0,33
16925,0.009761964,0.0,20
16926,0.011810514,0.0,124
16927,0.011462956,0.0,31
16928,0.014094936,0.0,111
16929,0.017068634,0.0,23
16930,0.021626798,0.0,27
16931,0.008533839,0.0,25
16932,0.010820647,0.0,12
16933,0.017797617,0.0,12
16934,0.011061229,0.0,17
16935,0.016978053,0.0,44
16936,0.022820314,0.0,15
16937,0.021253066,0.0,21
16938,0.0085988855,0.0,23
16939,0.010016723,0.0,23
16940,0.023750018,0.0,16
16941,0.017086439,0.0,12
16942,0.017385423,0.0,34
16943,0.011707706,0.0,32
16944,0.017622193,0.0,17
16945,0.021978004,0.0,121
16946,0.01100376,0.0,161
16947,0.010890993,0.0,29
16948,0.02080978,0.0,14
16949,0.013273213,0.0,17
16950,0.010624322,0.0,14
16951,0.017091187,0.0,11
16952,0.017102808,0.0,11
16953,0.016704818,0.0,14
16954,0.011431139,0.0,11
16955,0.00988002,0.0,12
16956,0.011563676,0.0,69
16957,0.0121984,0.0,32
16958,0.012086369,0.0,12
16959,0.021910744,0.0,15
16960,0.021471811,0.0,15
16961,0.02145759,0.0,162
16962,0.01708509,0.0,22
16963,0.016938038,0.0,13
16964,0.035198838,0.0,24
16965,0.012379716,0.0,63
16966,0.017297035,0.0,15
16967,0.019391688,0.0,30
16968,0.01028374,0.0,31
16969,0.012310518,0.0,293
16970,0.017365674,0.0,12
16971,0.015045516,0.0,27
16972,0.013101066,0.0,12
16973,0.009932036,0.0,232
16974,0.023628999,0.0,22
16975,0.0208276,0.0,16
16976,0.008326877,0.0,61
16977,0.017359737,0.0,20
16978,0.011561929,0.0,91
16979,0.014408836,0.0,10
16980,0.011218424,0.0,24
16981,0.009356035,0.0,13
16982,0.016983064,0.0,30
16983,0.010274467,0.0,12
16984,0.017010404,0.0,13
16985,0.010307216,0.0,19
16986,0.02193168,0.0,25
16987,0.010644344,0.0,669
16988,0.017234031,0.0,76
16989,0.009871782,0.0,20
16990,0.013318608,0.0,46
16991,0.021322722,0.0,74
16992,0.011872283,0.0,12
16993,0.0094095,0.0,10
16994,0.014156584,0.0,59
16995,0.02079033,0.0,17
16996,0.020874951,0.0,70
16997,0.010945889,0.0,23
16998,0.01983584,0.0,11
16999,0.011067629,0.0,15
17000,0.0117277205,0.0,28
17001,0.0094338115,0.0,57
17002,0.011551033,0.0,81
17003,0.020484999,0.0,40
17004,0.022515276,0.0,19
17005,0.011946661,0.0,43
17006,0.017227687,0.0,19
17007,0.009639132,0.0,14
17008,0.011857221,0.0,39
17009,0.020645661,0.0,203
17010,0.009297527,0.0,20
17011,0.011175918,0.0,49
17012,0.011584145,0.0,15
17013,0.013059034,0.0,120
17014,0.018899923,0.0,33
17015,0.008178459,0.0,45
17016,0.012058724,0.0,36
17017,0.01681827,0.0,36
17018,0.022174397,0.0,12
17019,0.010270831,0.0,184
17020,0.012925482,0.0,14
17021,0.022142524,0.0,97
17022,0.009731964,0.0,112
17023,0.022144405,0.0,10
17024,0.010861345,0.0,21
17025,0.017131083,0.0,18
17026,0.022493085,0.0,29
17027,0.022316966,0.0,11
17028,0.009406389,0.0,25
17029,0.010878703,0.0,998
17030,0.011760413,0.0,15
17031,0.022046482,0.0,16
17032,0.022067275,0.0,20
17033,0.011722049,0.0,14
17034,0.010957643,0.0,47
17035,0.010953977,0.0,247
17036,0.017133765,0.0,16
17037,0.008780695,0.0,143
17038,0.017195068,0.0,23
17039,0.011205945,0.0,120
17040,0.00924676,0.0,78
17041,0.010954304,0.0,103
17042,0.015186121,0.0,51
17043,0.009880853,0.0,37
17044,0.020460406,0.0,19
17045,0.023441603,0.0,12
17046,0.017635418,0.0,21
17047,0.021951389,0.0,32
17048,0.016824529,0.0,20
17049,0.012926423,0.0,23
17050,0.010779737,0.0,108
17051,0.017199662,0.0,33
17052,0.022324646,0.0,21
17053,0.021651043,0.0,17
17054,0.015538418,0.0,38
17055,0.0139104575,0.0,12
17056,0.011405302,0.0,17
17057,0.010986425,0.0,78
17058,0.011179929,0.0,26
17059,0.011274789,0.0,40
17060,0.022295034,0.0,51
17061,0.01136136,0.0,63
17062,0.02883078,0.0,23
17063,0.011558909,0.0,50
17064,0.020593844,0.0,15
17065,0.0077566295,0.0,28
17066,0.018818963,0.0,26
17067,0.0076786005,0.0,71
17068,0.017013932,0.0,14
17069,0.010761729,0.0,41
17070,0.017441245,0.0,11
17071,0.01326818,0.0,38
17072,0.016868543,0.0,14
17073,0.012595839,0.0,121
17074,0.017360792,0.0,13
17075,0.019803716,0.0,18
17076,0.023575047,0.0,13
17077,0.019014748,0.0,75
17078,0.0091277,0.0,22
17079,0.01440202,0.0,10
17080,0.011940739,0.0,233
17081,0.011983115,0.0,139
17082,0.038309593,0.0,37
17083,0.015441307,0.0,13
17084,0.02066007,0.0,18
17085,0.017463999,0.0,13
17086,0.013018611,0.0,329
17087,0.010031973,0.0,17
17088,0.019885283,0.0,13
17089,0.013260387,0.0,168
17090,0.0122319,0.0,65
17091,0.017003953,0.0,14
17092,0.031315938,0.0,58
17093,0.011921734,0.0,261
17094,0.013988995,0.0,39
17095,0.012670497,0.0,96
17096,0.011087166,0.0,121
17097,0.012658957,0.0,167
17098,0.04173701,0.0,30
17099,0.01097846,0.0,111
17100,0.01130711,0.0,14
17101,0.010574979,0.0,28
17102,0.024214972,0.0,16
17103,0.010568148,0.0,43
17104,0.041085236,0.0,13
17105,0.011546391,0.0,202
17106,0.010010194,0.0,11
17107,0.012171053,0.0,33
17108,0.038799185,0.0,17
17109,0.010606952,0.0,23
17110,0.010749958,0.0,127
17111,0.013157847,0.0,517
17112,0.010485503,0.0,147
17113,0.010370292,0.0,111
17114,0.01112238,0.0,30
17115,0.010525989,0.0,273
17116,0.022483932,0.0,16
17117,0.026373215,0.0,25
17118,0.010563365,0.0,104
17119,0.012046312,0.0,128
17120,0.014884325,0.0,21
17121,0.010106906,0.0,15
17122,0.009302463,0.0,47
17123,0.015001009,0.0,14
17124,0.027348397,0.0,11
17125,0.04173701,0.0,21
17126,0.018638613,0.0,18
17127,0.019949678,0.0,10
17128,0.010570096,0.0,165
17129,0.019114623,0.0,33
17130,0.013576671,0.0,38
17131,0.019256977,0.0,13
17132,0.012317681,0.0,14
17133,0.012485371,0.0,247
17134,0.009392669,0.0,9
17135,0.009535399,0.0,76
17136,0.010099172,0.0,215
17137,0.012070142,0.0,28
17138,0.010388835,0.0,323
17139,0.0119023165,0.0,25
17140,0.019026356,0.0,19
17141,0.021534126,0.0,14
17142,0.012311086,0.0,14
17143,0.016609376,0.0,29
17144,0.01686144,0.0,14
17145,0.0127717005,0.0,27
17146,0.0108429445,0.0,1240
17147,0.010133253,0.0,33
17148,0.010100083,0.0,10
17149,0.010659058,0.0,88
17150,0.010809636,0.0,89
17151,0.027201109,0.0,15
17152,0.021543894,0.0,14
17153,0.021481108,0.0,17
17154,0.010888531,0.0,46
17155,0.009564992,0.0,50
17156,0.013036321,0.0,14
17157,0.027081912,0.0,75
17158,0.03279535,0.0,14
17159,0.024187757,0.0,12
17160,0.011855579,0.0,108
17161,0.01260839,0.0,175
17162,0.011376939,0.0,17
17163,0.01046062,0.0,37
17164,0.011429589,0.0,130
17165,0.01073108,0.0,52
17166,0.025278041,0.0,20
17167,0.011677601,0.0,70
17168,0.010141423,0.0,96
17169,0.016925065,0.0,21
17170,0.0104448255,0.0,78
17171,0.009941685,0.0,174
17172,0.010482446,0.0,134
17173,0.015506536,0.0,14
17174,0.024686402,0.0,11
17175,0.022162834,0.0,16
17176,0.022258451,0.0,12
17177,0.017558118,0.0,63
17178,0.010942725,0.0,17
17179,0.012365384,0.0,21
17180,0.010092871,0.0,245
17181,0.010197154,0.0,11
17182,0.011630382,0.0,12
17183,0.018421927,0.0,14
17184,0.01091993,0.0,80
17185,0.011964607,0.0,54
17186,0.014061461,0.0,28
17187,0.018036949,0.0,15
17188,0.012252548,0.0,170
17189,0.011574044,0.0,23
17190,0.017759247,0.0,60
17191,0.016695216,0.0,29
17192,0.017150516,0.0,126
17193,0.014282112,0.0,12
17194,0.013405577,0.0,328
17195,0.029999852,0.0,18
17196,0.012841837,0.0,287
17197,0.02166876,0.0,30
17198,0.0107715605,0.0,380
17199,0.021171069,0.0,23
17200,0.009248956,0.0,41
17201,0.011377357,0.0,57
17202,0.010474503,0.0,266
17203,0.03454487,0.0,16
17204,0.011782397,0.0,175
17205,0.0146796405,0.0,112
17206,0.010893165,0.0,64
17207,0.017165713,0.0,30
17208,0.012519872,0.0,175
17209,0.010750797,0.0,183
17210,0.02182269,0.0,11
17211,0.009736921,0.0,50
17212,0.011764894,0.0,37
17213,0.015693737,0.0,65
17214,0.0120379245,0.0,293
17215,0.009444146,0.0,92
17216,0.014255779,0.0,18
17217,0.0118411295,0.0,49
17218,0.02123187,0.0,13
17219,0.009082842,0.0,22
17220,0.016038137,0.0,18
17221,0.010768307,0.0,36
17222,0.012792881,0.0,25
17223,0.010854564,0.0,167
17224,0.011165411,0.0,177
17225,0.014951971,0.0,10
17226,0.014468411,0.0,16
17227,0.01728178,0.0,16
17228,0.017492699,0.0,22
17229,0.010548659,0.0,20
17230,0.0111575285,0.0,418
17231,0.011952775,0.0,17
17232,0.012552217,0.0,51
17233,0.0102260625,0.0,276
17234,0.010572694,0.0,61
17235,0.019088252,0.0,18
17236,0.019700509,0.0,16
17237,0.009020086,0.0,12
17238,0.022131182,0.0,12
17239,0.010935568,0.0,63
17240,0.0135277845,0.0,16
17241,0.011611986,0.0,16
17242,0.010579847,0.0,501
17243,0.021025714,0.0,15
17244,0.012229772,0.0,30
17245,0.010103871,0.0,12
17246,0.022008019,0.0,12
17247,0.010501026,0.0,167
17248,0.014167878,0.0,40
17249,0.019248009,0.0,15
17250,0.012103925,0.0,842
17251,0.009948377,0.0,34
17252,0.02124152,0.0,20
17253,0.009744412,0.0,17
17254,0.009038555,0.0,81
17255,0.018977193,0.0,31
17256,0.00932146,0.0,15
17257,0.035051752,0.0,12
17258,0.01921022,0.0,11
17259,0.021341635,0.0,22
17260,0.012232792,0.0,26
17261,0.02321714,0.0,58
17262,0.012765928,0.0,12
17263,0.00973116,0.0,15
17264,0.010368992,0.0,22
17265,0.011725675,0.0,24
17266,0.019596266,0.0,15
17267,0.022966506,0.0,17
17268,0.01109348,0.0,34
17269,0.011470977,0.0,27
17270,0.019422676,0.0,26
17271,0.012343555,0.0,22
17272,0.011978901,0.0,24
17273,0.012846368,0.0,22
17274,0.010669094,0.0,29
17275,0.010901434,0.0,250
17276,0.008221099,0.0,14
17277,0.0124299545,0.0,15
17278,0.009968949,0.0,40
17279,0.011697566,0.0,14
17280,0.012029932,0.0,17
17281,0.011147084,0.0,79
17282,0.009373949,0.0,12
17283,0.011657147,0.0,464
17284,0.009680014,0.0,25
17285,0.017735846,0.0,9
17286,0.0118035525,0.0,204
17287,0.017261492,0.0,21
17288,0.02014389,0.0,16
17289,0.02359115,0.0,14
17290,0.010532015,0.0,146
17291,0.0107316645,0.0,16
17292,0.020638019,0.0,16
17293,0.019587915,0.0,11
17294,0.010299249,0.0,45
17295,0.010046622,0.0,74
17296,0.010664287,0.0,56
17297,0.009666562,0.0,27
17298,0.007863126,0.0,96
17299,0.010551582,0.0,21
17300,0.014701919,0.0,17
17301,0.009495906,0.0,12
17302,0.00937737,0.0,25
17303,0.013279764,0.0,13
17304,0.022359183,0.0,12
17305,0.011880345,0.0,56
17306,0.009672009,0.0,23
17307,0.00918393,0.0,14
17308,0.009735689,0.0,20
17309,0.015052507,0.0,166
17310,0.009262764,0.0,485
17311,0.012652398,0.0,43
17312,0.011103655,0.0,25
17313,0.009357731,0.0,286
17314,0.012396153,0.0,18
17315,0.012010519,0.0,60
17316,0.023654744,0.0,69
17317,0.021519242,0.0,17
17318,0.013777178,0.0,19
17319,0.011267533,0.0,18
17320,0.022201171,0.0,14
17321,0.011105971,0.0,46
17322,0.009435405,0.0,14
17323,0.02507473,0.0,48
17324,0.01125054,0.0,16
17325,0.013320048,0.0,24
17326,0.011024619,0.0,40
17327,0.033981573,0.0,15
17328,0.022947283,0.0,51
17329,0.020732168,0.0,14
17330,0.02712313,0.0,13
17331,0.0088939,0.0,35
17332,0.015574822,0.0,22
17333,0.022683462,0.0,12
17334,0.011313007,0.0,77
17335,0.02215549,0.0,14
17336,0.0116539635,0.0,11
17337,0.011107064,0.0,98
17338,0.021251865,0.0,15
17339,0.020030582,0.0,36
17340,0.0103008915,0.0,160
17341,0.017943071,0.0,17
17342,0.011082923,0.0,52
17343,0.011661888,0.0,14
17344,0.009977777,0.0,48
17345,0.022465006,0.0,167
17346,0.008580823,0.0,103
17347,0.026137535,0.0,30
17348,0.010658087,0.0,105
17349,0.022244656,0.0,20
17350,0.009800535,0.0,66
17351,0.009979123,0.0,50
17352,0.009134397,0.0,27
17353,0.021652617,0.0,11
17354,0.011245405,0.0,16
17355,0.010642424,0.0,15
17356,0.018192923,0.0,99
17357,0.009794306,0.0,18
17358,0.011076289,0.0,21
17359,0.009561307,0.0,28
17360,0.022985486,0.0,28
17361,0.014456024,0.0,31
17362,0.018626656,0.0,20
17363,0.011205705,0.0,66
17364,0.011000429,0.0,19
17365,0.010508005,0.0,62
17366,0.012644297,0.0,11
17367,0.010631371,0.0,114
17368,0.010464254,0.0,19
17369,0.026020648,0.0,25
17370,0.009760299,0.0,34
17371,0.009991308,0.0,64
17372,0.0116948,0.0,18
17373,0.01724828,0.0,91
17374,0.022206195,0.0,23
17375,0.017187387,0.0,16
17376,0.018577602,0.0,13
17377,0.011055772,0.0,17
17378,0.011543893,0.0,36
17379,0.010082177,0.0,22
17380,0.012918339,0.0,11
17381,0.010271812,0.0,147
17382,0.012114554,0.0,229
17383,0.024710037,0.0,20
17384,0.018658068,0.0,22
17385,0.01170112,0.0,20
17386,0.010923608,0.0,30
17387,0.0225278,0.0,22
17388,0.011515267,0.0,184
17389,0.010843311,0.0,118
17390,0.010785794,0.0,16
17391,0.009344832,0.0,150
17392,0.009510815,0.0,21
17393,0.018774418,0.0,25
17394,0.0093888985,0.0,23
17395,0.012363255,0.0,15
17396,0.013743009,0.0,61
17397,0.012989312,0.0,16
17398,0.02096519,0.0,121
17399,0.013509148,0.0,19
17400,0.01882613,0.0,15
17401,0.019806502,0.0,11
17402,0.016733173,0.0,13
17403,0.010320631,0.0,185
17404,0.015675867,0.0,15
17405,0.020354033,0.0,35
17406,0.010249438,0.0,132
17407,0.01972709,0.0,53
17408,0.0189377,0.0,25
17409,0.009027777,0.0,27
17410,0.014186844,0.0,16
17411,0.014380959,0.0,21
17412,0.021004265,0.0,16
17413,0.022790208,0.0,20
17414,0.025269499,0.0,25
17415,0.032922085,0.0,108
17416,0.021218386,0.0,49
17417,0.014387595,0.0,21
17418,0.021067305,0.0,51
17419,0.024490517,0.0,13
17420,0.02499112,0.0,391
17421,0.008840877,0.0,24
17422,0.017262273,0.0,239
17423,0.009780977,0.0,18
17424,0.008917407,0.0,11
17425,0.009871459,0.0,82
17426,0.03510116,0.0,16
17427,0.03364124,0.0,16
17428,0.010728378,0.0,18
17429,0.01074891,0.0,26
17430,0.020619648,0.0,34
17431,0.010003586,0.0,49
17432,0.010639621,0.0,2535
17433,0.020683255,0.0,18
17434,0.021138094,0.0,18
17435,0.010442249,0.0,18
17436,0.022862926,0.0,34
17437,0.022623055,0.0,12
17438,0.019805692,0.0,22
17439,0.009643918,0.0,13
17440,0.02141741,0.0,37
17441,0.027500167,0.0,23
17442,0.014736795,0.0,14
17443,0.009716028,0.0,23
17444,0.017696843,0.0,28
17445,0.0104746185,0.0,36
17446,0.010104793,0.0,23
17447,0.011475666,0.0,82
17448,0.010088385,0.0,92
17449,0.008194701,0.0,18
17450,0.02080619,0.0,20
17451,0.020882247,0.0,70
17452,0.008618918,0.0,28
17453,0.01204833,0.0,12
17454,0.020859165,0.0,21
17455,0.018880352,0.0,22
17456,0.01155232,0.0,29
17457,0.019810969,0.0,37
17458,0.022563053,0.0,10
17459,0.018467825,0.0,14
17460,0.008561771,0.0,23
17461,0.010268226,0.0,105
17462,0.02199265,0.0,30
17463,0.011081924,0.0,64
17464,0.034373667,0.0,13
17465,0.022178687,0.0,18
17466,0.012187261,0.0,34
17467,0.011085554,0.0,15
17468,0.0148299,0.0,13
17469,0.027319815,0.0,349
17470,0.011068125,0.0,12
17471,0.021037737,0.0,88
17472,0.01995136,0.0,17
17473,0.009433993,0.0,27
17474,0.02346531,0.0,66
17475,0.020398058,0.0,16
17476,0.013126188,0.0,13
17477,0.018382747,0.0,13
17478,0.042037837,0.0,13
17479,0.008104707,0.0,36
17480,0.010074931,0.0,17
17481,0.012369766,0.0,75
17482,0.019568222,0.0,12
17483,0.013025722,0.0,37
17484,0.02109342,0.0,26
17485,0.021001626,0.0,54
17486,0.020962313,0.0,12
17487,0.011665047,0.0,19
17488,0.024560027,0.0,22
17489,0.01686378,0.0,36
17490,0.016604252,0.0,11
17491,0.021274688,0.0,38
17492,0.009990127,0.0,17
17493,0.0108537,0.0,19
17494,0.016910383,0.0,20
17495,0.0192559,0.0,16
17496,0.019902527,0.0,15
17497,0.010417429,0.0,133
17498,0.00994864,0.0,25
17499,0.021219289,0.0,18
17500,0.022111978,0.0,17
17501,0.030793555,0.0,64
17502,0.011955087,0.0,14
17503,0.011074161,0.0,47
17504,0.010274211,0.0,279
17505,0.01524455,0.0,15
17506,0.024399769,0.0,16
17507,0.009416167,0.0,155
17508,0.020570757,0.0,29
17509,0.02463335,0.0,23
17510,0.03709742,0.0,23
17511,0.012332602,0.0,80
17512,0.020091707,0.0,31
17513,0.0118052205,0.0,12
17514,0.039476268,0.0,14
17515,0.013698244,0.0,16
17516,0.02552583,0.0,19
17517,0.021903757,0.0,14
17518,0.012713283,0.0,22
17519,0.015846005,0.0,39
17520,0.021955319,0.0,13
17521,0.019858213,0.0,11
17522,0.02137776,0.0,29
17523,0.010603789,0.0,39
17524,0.01807258,0.0,14
17525,0.015477785,0.0,25
17526,0.019071091,0.0,37
17527,0.019523686,0.0,18
17528,0.014289761,0.0,42
17529,0.012594058,0.0,37
17530,0.018928407,0.0,12
17531,0.014791368,0.0,20
17532,0.011392886,0.0,17
17533,0.026099851,0.0,14
17534,0.020384874,0.0,25
17535,0.02036382,0.0,12
17536,0.011112263,0.0,99
17537,0.010855962,0.0,16
17538,0.021268595,0.0,11
17539,0.02355975,0.0,76
17540,0.0130722495,0.0,19
17541,0.011661873,0.0,51
17542,0.013130216,0.0,28
17543,0.031356785,0.0,28
17544,0.015646411,0.0,11
17545,0.020828726,0.0,14
17546,0.009624588,0.0,14
17547,0.0104203615,0.0,15
17548,0.010897332,0.0,37
17549,0.01624372,0.0,14
17550,0.021582432,0.0,25
17551,0.011101239,0.0,17
17552,0.01135033,0.0,31
17553,0.016642947,0.0,14
17554,0.03251683,0.0,14
17555,0.017416807,0.0,17
17556,0.020632448,0.0,11
17557,0.016112566,0.0,26
17558,0.02006394,0.0,19
17559,0.009044125,0.0,12
17560,0.011688308,0.0,22
17561,0.030032493,0.0,61
17562,0.009897537,0.0,11
17563,0.00896646,0.0,16
17564,0.0098818615,0.0,38
17565,0.017730433,0.0,14
17566,0.021462617,0.0,17
17567,0.023635717,0.0,22
17568,0.008736583,0.0,15
17569,0.011459902,0.0,12
17570,0.00896871,0.0,25
17571,0.013150346,0.0,81
17572,0.022233045,0.0,11
17573,0.03109685,0.0,100
17574,0.021765893,0.0,19
17575,0.026816407,0.0,53
17576,0.020456959,0.0,119
17577,0.011914388,0.0,14
17578,0.015662154,0.0,16
17579,0.009102078,0.0,38
17580,0.0106517915,0.0,347
17581,0.011732573,0.0,27
17582,0.016327394,0.0,16
17583,0.017673904,0.0,14
17584,0.019551085,0.0,13
17585,0.01037491,0.0,16
17586,0.02102762,0.0,245
17587,0.010454213,0.0,38
17588,0.013293575,0.0,12
17589,0.011594462,0.0,61
17590,0.021368131,0.0,42
17591,0.017144581,0.0,13
17592,0.013678883,0.0,24
17593,0.011283484,0.0,53
17594,0.024305014,0.0,12
17595,0.017235026,0.0,21
17596,0.010134922,0.0,238
17597,0.019987082,0.0,95
17598,0.015047571,0.0,23
17599,0.020870453,0.0,394
17600,0.022831567,0.0,42
17601,0.02257037,0.0,80
17602,0.010073982,0.0,51
17603,0.01808062,0.0,12
17604,0.012252758,0.0,48
17605,0.021050092,0.0,14
17606,0.03760384,0.0,22
17607,0.019943843,0.0,16
17608,0.011280025,0.0,14
17609,0.00993848,0.0,2837
17610,0.008929256,0.0,35
17611,0.0220974,0.0,26
17612,0.020332884,0.0,20
17613,0.021300867,0.0,21
17614,0.0205083,0.0,16
17615,0.009557566,0.0,10
17616,0.022116581,0.0,54
17617,0.020349102,0.0,11
17618,0.021130934,0.0,168
17619,0.021449791,0.0,12
17620,0.011170287,0.0,45
17621,0.020352354,0.0,39
17622,0.009291754,0.0,24
17623,0.018666996,0.0,13
17624,0.035752915,0.0,13
17625,0.028001146,0.0,15
17626,0.024316128,0.0,18
17627,0.012772626,0.0,14
17628,0.009256721,0.0,16
17629,0.021150693,0.0,23
17630,0.013750062,0.0,21
17631,0.017352272,0.0,95
17632,0.010361799,0.0,31
17633,0.010303376,0.0,20
17634,0.023519577,0.0,25
17635,0.017166145,0.0,17
17636,0.009129277,0.0,24
17637,0.024780482,0.0,13
17638,0.021758609,0.0,16
17639,0.01199899,0.0,14
17640,0.020251699,0.0,25
17641,0.021302039,0.0,11
17642,0.022510884,0.0,23
17643,0.012749278,0.0,29
17644,0.02126001,0.0,23
17645,0.013011685,0.0,18
17646,0.016818747,0.0,14
17647,0.019729557,0.0,13
17648,0.022319237,0.0,15
17649,0.0099397255,0.0,26
17650,0.010028556,0.0,63
17651,0.021282386,0.0,27
17652,0.008790052,0.0,18
17653,0.028957458,0.0,108
17654,0.0109827425,0.0,15
17655,0.018809324,0.0,28
17656,0.00936648,0.0,21
17657,0.022584131,0.0,107
17658,0.020829178,0.0,155
17659,0.013517334,0.0,33
17660,0.011874168,0.0,15
17661,0.021844968,0.0,12
17662,0.009685596,0.0,32
17663,0.011172038,0.0,15
17664,0.020612217,0.0,35
17665,0.026634162,0.0,151
17666,0.010993054,0.0,30
17667,0.010118602,0.0,29
17668,0.020244967,0.0,20
17669,0.009432295,0.0,35
17670,0.010366631,0.0,28
17671,0.019766375,0.0,39
17672,0.00894118,0.0,19
17673,0.010752675,0.0,24
17674,0.011938908,0.0,12
17675,0.009080826,0.0,13
17676,0.025628261,0.0,134
17677,0.021199586,0.0,15
17678,0.009936349,0.0,22
17679,0.01567609,0.0,18
17680,0.019405436,0.0,15
17681,0.0130665945,0.0,13
17682,0.017267754,0.0,11
17683,0.021904012,0.0,36
17684,0.022936745,0.0,11
17685,0.023246972,0.0,31
17686,0.010078827,0.0,34
17687,0.010381819,0.0,30
17688,0.02215778,0.0,19
17689,0.0125844,0.0,31
17690,0.028467722,0.0,9
17691,0.020066129,0.0,12
17692,0.022979021,0.0,105
17693,0.022346165,0.0,28
17694,0.022858419,0.0,61
17695,0.02384807,0.0,13
17696,0.027009226,0.0,13
17697,0.022320468,0.0,20
17698,0.022991752,0.0,19
17699,0.011427607,0.0,17
17700,0.012576189,0.0,31
17701,0.014016904,0.0,12
17702,0.022381676,0.0,12
17703,0.010794622,0.0,61
17704,0.021282395,0.0,34
17705,0.016365347,0.0,51
17706,0.021449689,0.0,14
17707,0.01187284,0.0,14
17708,0.022732306,0.0,17
17709,0.022894427,0.0,12
17710,0.033604372,0.0,19
17711,0.013062145,0.0,15
17712,0.022483777,0.0,15
17713,0.017625846,0.0,12
17714,0.014079853,0.0,15
17715,0.022330722,0.0,21
17716,0.023818297,0.0,12
17717,0.03987268,0.0,12
17718,0.022110283,0.0,12
17719,0.018067895,0.0,16
17720,0.023583401,0.0,44
17721,0.025379872,0.0,15
17722,0.022589387,0.0,25
17723,0.022592168,0.0,14
17724,0.022753421,0.0,15
17725,0.023110323,0.0,17
17726,0.016253745,0.0,14
17727,0.022486832,0.0,25
17728,0.012510644,0.0,20
17729,0.011977857,0.0,23
17730,0.022611924,0.0,13
17731,0.0136271175,0.0,15
17732,0.020304784,0.0,17
17733,0.022485213,0.0,13
17734,0.01176018,0.0,30
17735,0.022168813,0.0,14
17736,0.01840262,0.0,26
17737,0.011244699,0.0,20
17738,0.02274876,0.0,11
17739,0.008928147,0.0,15
17740,0.021091586,0.0,80
17741,0.011271055,0.0,16
17742,0.017728357,0.0,40
17743,0.021253422,0.0,204
17744,0.021267435,0.0,20
17745,0.022186525,0.0,23
17746,0.02277755,0.0,17
17747,0.02286577,0.0,43
17748,0.021878593,0.0,15
17749,0.015430558,0.0,20
17750,0.022336472,0.0,20
